complaint_id,train_id,zone,category,filed_date,resolved_date,sla_target_days,resolved_in_days,met_sla
C02614,T0123,SR,Cleanliness,2024-02-08,2024-02-15,5,7,0
C02615,T0047,SR,Cleanliness,2024-08-08,2024-08-14,10,6,1
C02616,T0017,SCR,Coach Maintenance,2025-05-26,2025-05-31,7,5,1
C02617,T0071,WR,Security,2024-12-15,2024-12-19,3,4,0
C02618,T0028,SER,Cleanliness,2024-07-16,2024-07-29,10,13,0
C02619,T0081,NER,Punctuality,2025-01-05,2025-01-11,3,6,0
C02620,T0140,WR,Security,2025-07-26,2025-07-27,5,1,1
C02621,T0024,NR,Catering,2024-11-04,2024-11-08,7,4,1
C02622,T0138,ER,Security,2024-11-04,2024-11-05,10,1,1
C02623,T0021,CR,Coach Maintenance,2025-04-11,2025-04-21,7,10,0
C02624,T0019,SR,Catering,2024-09-06,2024-09-13,3,7,0
C02625,T0133,SER,Punctuality,2024-09-30,2024-10-01,7,1,1
C02626,T0133,SER,Punctuality,2024-04-29,2024-05-05,10,6,1
C02627,T0093,WR,Coach Maintenance,2025-08-26,2025-08-28,10,2,1
C02628,T0034,NR,Coach Maintenance,2024-04-25,2024-04-27,10,2,1
C02629,T0149,NER,Staff Behavior,2024-08-09,2024-08-16,3,7,0
C02630,T0146,WR,Punctuality,2025-05-23,2025-05-27,5,4,1
C02631,T0034,NR,Security,2024-10-19,2024-10-25,3,6,0
C02632,T0004,SCR,Catering,2025-08-18,2025-08-26,3,8,0
C02633,T0060,SR,Water Availability,2024-10-25,2024-11-04,5,10,0
C02634,T0020,NR,Punctuality,2025-01-30,2025-02-06,10,7,1
C02635,T0097,WR,Cleanliness,2024-11-05,2024-11-06,10,1,1
C02636,T0085,NR,Security,2024-07-31,2024-08-15,10,15,0
C02637,T0048,WR,Catering,2025-10-09,2025-10-15,10,6,1
C02638,T0102,SCR,Coach Maintenance,2024-03-29,2024-04-09,10,11,0
C02639,T0115,NR,Water Availability,2025-01-26,2025-02-07,7,12,0
C02640,T0016,ER,Security,2024-02-06,2024-02-13,5,7,0
C02641,T0095,CR,Staff Behavior,2025-06-09,2025-06-11,10,2,1
C02642,T0048,WR,Cleanliness,2025-11-23,2025-11-25,5,2,1
C02643,T0112,ER,Coach Maintenance,2024-11-25,2024-11-27,5,2,1
C02644,T0147,NER,Staff Behavior,2024-08-13,2024-08-18,7,5,1
C02645,T0087,NR,Water Availability,2025-02-02,2025-02-10,7,8,0
C02646,T0001,SR,Security,2025-03-06,2025-03-13,7,7,1
C02647,T0065,SER,Water Availability,2025-05-01,2025-05-13,10,12,0
C02648,T0074,WR,Coach Maintenance,2025-06-01,2025-06-08,7,7,1
C02649,T0043,SR,Punctuality,2025-08-20,2025-08-31,7,11,0
C02650,T0055,SR,Water Availability,2025-08-07,2025-08-08,7,1,1
C02651,T0093,WR,Catering,2024-04-30,2024-05-15,10,15,0
C02652,T0063,SCR,Catering,2025-05-28,2025-06-05,7,8,0
C02653,T0075,SR,Punctuality,2025-03-21,2025-03-29,7,8,0
C02654,T0145,SER,Security,2025-02-11,2025-02-17,5,6,0
C02655,T0045,SER,Coach Maintenance,2025-11-10,2025-11-22,7,12,0
C02656,T0113,CR,Punctuality,2024-09-03,2024-09-16,10,13,0
C02657,T0094,NER,Cleanliness,2025-10-19,2025-10-20,7,1,1
C02658,T0064,CR,Security,2025-04-05,2025-04-18,10,13,0
C02659,T0040,CR,Punctuality,2024-01-15,2024-01-27,7,12,0
C02660,T0116,NR,Punctuality,2024-05-17,2024-05-19,3,2,1
C02661,T0135,SR,Security,2024-11-15,2024-11-20,5,5,1
C02662,T0081,NER,Water Availability,2024-02-08,2024-02-15,3,7,0
C02663,T0066,WR,Staff Behavior,2024-04-09,2024-04-10,10,1,1
C02664,T0026,ER,Staff Behavior,2024-04-05,2024-04-11,3,6,0
C02665,T0026,ER,Catering,2025-11-28,2025-12-05,3,7,0
C02666,T0039,ER,Water Availability,2025-05-28,2025-06-03,3,6,0
C02667,T0027,SCR,Staff Behavior,2025-10-03,2025-10-10,10,7,1
C02668,T0081,NER,Punctuality,2025-11-03,2025-11-08,5,5,1
C02669,T0123,SR,Staff Behavior,2025-11-30,2025-12-05,5,5,1
C02670,T0124,NR,Catering,2024-02-29,2024-03-09,7,9,0
C02671,T0026,ER,Water Availability,2024-02-25,2024-03-11,10,15,0
C02672,T0016,ER,Water Availability,2024-05-17,2024-05-18,3,1,1
C02673,T0043,SR,Water Availability,2025-07-11,2025-07-20,10,9,1
C02674,T0092,NR,Water Availability,2025-06-17,2025-06-21,3,4,0
C02675,T0142,ER,Cleanliness,2024-01-29,2024-02-10,7,12,0
C02676,T0080,WR,Coach Maintenance,2024-06-28,2024-07-05,3,7,0
C02677,T0072,NER,Coach Maintenance,2024-07-27,2024-08-07,10,11,0
C02678,T0107,WR,Punctuality,2024-06-05,2024-06-10,7,5,1
C02679,T0111,WR,Water Availability,2024-05-07,2024-05-10,5,3,1
C02680,T0090,SCR,Catering,2025-10-20,2025-10-27,10,7,1
C02681,T0041,CR,Coach Maintenance,2024-08-25,2024-08-31,7,6,1
C02682,T0017,SCR,Water Availability,2025-05-05,2025-05-11,5,6,0
C02683,T0005,SCR,Punctuality,2024-03-04,2024-03-05,10,1,1
C02684,T0093,WR,Punctuality,2024-01-28,2024-01-30,5,2,1
C02685,T0010,CR,Security,2025-01-13,2025-01-26,10,13,0
C02686,T0149,NER,Cleanliness,2024-03-10,2024-03-12,7,2,1
C02687,T0066,WR,Security,2025-02-14,2025-02-20,7,6,1
C02688,T0150,NER,Coach Maintenance,2024-03-04,2024-03-08,5,4,1
C02689,T0064,CR,Cleanliness,2024-09-30,2024-10-02,5,2,1
C02690,T0095,CR,Catering,2024-09-01,2024-09-11,10,10,1
C02691,T0051,SR,Punctuality,2025-09-18,2025-09-21,7,3,1
C02692,T0110,SER,Punctuality,2025-07-20,2025-07-24,3,4,0
C02693,T0002,SR,Cleanliness,2024-03-08,2024-03-13,5,5,1
C02694,T0014,CR,Cleanliness,2024-08-04,2024-08-10,10,6,1
C02695,T0049,SER,Catering,2024-09-16,2024-09-17,3,1,1
C02696,T0017,SCR,Coach Maintenance,2024-10-11,2024-10-19,5,8,0
C02697,T0138,ER,Staff Behavior,2025-07-04,2025-07-14,10,10,1
C02698,T0094,NER,Security,2025-05-29,2025-06-04,5,6,0
C02699,T0118,SCR,Cleanliness,2025-09-14,2025-09-21,10,7,1
C02700,T0067,WR,Water Availability,2024-05-26,2024-06-02,3,7,0
C02701,T0007,NER,Staff Behavior,2024-10-26,2024-10-31,7,5,1
C02702,T0117,NR,Punctuality,2024-04-27,2024-05-05,7,8,0
C02703,T0044,SR,Punctuality,2025-09-21,2025-09-30,7,9,0
C02704,T0006,SR,Coach Maintenance,2025-01-23,2025-01-30,5,7,0
C02705,T0017,SCR,Catering,2024-10-07,2024-10-13,7,6,1
C02706,T0088,ER,Water Availability,2025-06-18,2025-06-26,3,8,0
C02707,T0030,NR,Water Availability,2025-01-14,2025-01-21,7,7,1
C02708,T0127,ER,Punctuality,2024-08-27,2024-08-30,5,3,1
C02709,T0136,NR,Coach Maintenance,2024-05-08,2024-05-15,3,7,0
C02710,T0093,WR,Staff Behavior,2025-12-20,2025-12-28,3,8,0
C02711,T0039,ER,Security,2025-12-25,2026-01-03,5,9,0
C02712,T0059,SER,Catering,2024-05-20,2024-05-27,5,7,0
C02713,T0005,SCR,Cleanliness,2025-01-09,2025-01-14,3,5,0
C02714,T0094,NER,Catering,2025-03-20,2025-03-22,3,2,1
C02715,T0034,NR,Staff Behavior,2025-11-16,2025-11-27,10,11,0
C02716,T0089,SCR,Cleanliness,2025-05-11,2025-05-14,5,3,1
C02717,T0095,CR,Catering,2025-02-13,2025-02-19,10,6,1
C02718,T0041,CR,Staff Behavior,2025-07-28,2025-08-04,10,7,1
C02719,T0050,CR,Staff Behavior,2024-05-04,2024-05-05,5,1,1
C02720,T0039,ER,Catering,2025-04-25,2025-05-02,10,7,1
C02721,T0142,ER,Water Availability,2025-08-05,2025-08-08,7,3,1
C02722,T0088,ER,Punctuality,2025-01-18,2025-01-29,7,11,0
C02723,T0031,WR,Punctuality,2024-01-14,2024-01-24,5,10,0
C02724,T0108,SR,Security,2024-02-06,2024-02-15,7,9,0
C02725,T0055,SR,Punctuality,2025-11-21,2025-11-28,3,7,0
C02726,T0147,NER,Coach Maintenance,2025-04-18,2025-04-28,5,10,0
C02727,T0149,NER,Security,2025-01-28,2025-02-07,5,10,0
C02728,T0108,SR,Security,2024-05-12,2024-05-17,5,5,1
C02729,T0063,SCR,Coach Maintenance,2024-11-11,2024-11-19,3,8,0
C02730,T0138,ER,Catering,2025-06-14,2025-06-16,3,2,1
C02731,T0005,SCR,Coach Maintenance,2025-02-13,2025-02-25,7,12,0
C02732,T0085,NR,Punctuality,2024-05-23,2024-05-28,3,5,0
C02733,T0073,SER,Water Availability,2024-10-23,2024-10-27,7,4,1
C02734,T0139,WR,Water Availability,2025-06-10,2025-06-13,7,3,1
C02735,T0138,ER,Security,2025-12-21,2025-12-27,5,6,0
C02736,T0055,SR,Coach Maintenance,2024-05-01,2024-05-06,3,5,0
C02737,T0059,SER,Security,2024-07-18,2024-07-23,7,5,1
C02738,T0148,ER,Security,2024-11-26,2024-11-29,5,3,1
C02739,T0088,ER,Water Availability,2025-04-30,2025-05-09,10,9,1
C02740,T0014,CR,Coach Maintenance,2025-07-31,2025-08-12,7,12,0
C02741,T0025,WR,Coach Maintenance,2024-05-15,2024-05-18,3,3,1
C02742,T0089,SCR,Water Availability,2025-03-28,2025-04-05,7,8,0
C02743,T0029,WR,Water Availability,2024-09-10,2024-09-13,7,3,1
C02744,T0126,WR,Cleanliness,2025-05-03,2025-05-10,3,7,0
C02745,T0124,NR,Catering,2024-03-13,2024-03-16,10,3,1
C02746,T0129,SR,Staff Behavior,2025-11-14,2025-11-16,7,2,1
C02747,T0086,SCR,Coach Maintenance,2025-03-25,2025-04-05,10,11,0
C02748,T0093,WR,Punctuality,2025-12-02,2025-12-05,5,3,1
C02749,T0133,SER,Security,2024-11-25,2024-12-03,7,8,0
C02750,T0031,WR,Coach Maintenance,2025-10-28,2025-11-02,5,5,1
C02751,T0041,CR,Cleanliness,2025-01-10,2025-01-18,5,8,0
C02752,T0086,SCR,Catering,2025-11-03,2025-11-09,3,6,0
C02753,T0139,WR,Catering,2024-10-07,2024-10-13,5,6,0
C02754,T0036,CR,Catering,2025-06-14,2025-06-26,10,12,0
C02755,T0047,SR,Cleanliness,2025-02-24,2025-02-28,10,4,1
C02756,T0027,SCR,Cleanliness,2024-03-24,2024-04-05,7,12,0
C02757,T0147,NER,Catering,2025-06-21,2025-06-26,3,5,0
C02758,T0120,WR,Water Availability,2025-12-16,2025-12-22,3,6,0
C02759,T0011,SER,Water Availability,2025-01-24,2025-01-29,3,5,0
C02760,T0066,WR,Punctuality,2025-11-27,2025-11-30,3,3,1
C02761,T0026,ER,Cleanliness,2024-10-06,2024-10-17,7,11,0
C02762,T0037,SR,Staff Behavior,2025-11-06,2025-11-11,5,5,1
C02763,T0043,SR,Staff Behavior,2025-12-02,2025-12-11,7,9,0
C02764,T0105,SER,Staff Behavior,2024-06-21,2024-06-25,10,4,1
C02765,T0121,SCR,Staff Behavior,2024-12-26,2025-01-07,7,12,0
C02766,T0031,WR,Water Availability,2025-10-28,2025-10-29,7,1,1
C02767,T0028,SER,Punctuality,2025-09-13,2025-09-17,5,4,1
C02768,T0043,SR,Cleanliness,2024-12-05,2024-12-11,5,6,0
C02769,T0128,NER,Coach Maintenance,2024-10-29,2024-11-06,3,8,0
C02770,T0066,WR,Water Availability,2024-12-22,2024-12-27,3,5,0
C02771,T0023,SER,Water Availability,2024-11-07,2024-11-09,10,2,1
C02772,T0125,WR,Catering,2024-02-28,2024-03-06,5,7,0
C02773,T0067,WR,Security,2025-06-17,2025-06-19,3,2,1
C02774,T0082,SER,Staff Behavior,2024-03-05,2024-03-13,10,8,1
C02775,T0074,WR,Water Availability,2025-01-02,2025-01-07,7,5,1
C02776,T0003,WR,Punctuality,2025-10-24,2025-11-01,10,8,1
C02777,T0062,WR,Punctuality,2024-10-25,2024-10-31,7,6,1
C02778,T0114,ER,Coach Maintenance,2025-12-24,2025-12-27,10,3,1
C02779,T0149,NER,Security,2025-04-05,2025-04-11,7,6,1
C02780,T0139,WR,Catering,2025-04-10,2025-04-15,7,5,1
C02781,T0006,SR,Cleanliness,2024-09-12,2024-09-18,5,6,0
C02782,T0124,NR,Punctuality,2024-01-07,2024-01-18,10,11,0
C02783,T0146,WR,Water Availability,2024-04-04,2024-04-09,5,5,1
C02784,T0007,NER,Coach Maintenance,2025-07-29,2025-08-05,5,7,0
C02785,T0104,NER,Coach Maintenance,2024-12-13,2024-12-16,3,3,1
C02786,T0092,NR,Staff Behavior,2024-09-25,2024-09-26,5,1,1
C02787,T0095,CR,Catering,2024-05-14,2024-05-20,3,6,0
C02788,T0134,NER,Staff Behavior,2024-10-21,2024-10-23,10,2,1
C02789,T0118,SCR,Water Availability,2024-02-19,2024-02-29,5,10,0
C02790,T0130,SR,Punctuality,2024-10-05,2024-10-11,10,6,1
C02791,T0052,CR,Water Availability,2024-12-11,2024-12-13,7,2,1
C02792,T0067,WR,Security,2024-11-20,2024-11-28,5,8,0
C02793,T0119,CR,Cleanliness,2025-05-06,2025-05-14,7,8,0
C02794,T0013,SER,Catering,2025-03-14,2025-03-21,10,7,1
C02795,T0132,SCR,Punctuality,2025-05-26,2025-05-28,5,2,1
C02796,T0065,SER,Water Availability,2025-03-24,2025-03-28,10,4,1
C02797,T0082,SER,Catering,2024-11-01,2024-11-07,5,6,0
C02798,T0106,WR,Security,2024-04-19,2024-04-29,7,10,0
C02799,T0145,SER,Water Availability,2024-12-04,2024-12-08,5,4,1
C02800,T0043,SR,Punctuality,2024-06-15,2024-06-19,10,4,1
C02801,T0069,CR,Catering,2024-08-02,2024-08-10,3,8,0
C02802,T0095,CR,Security,2024-05-22,2024-06-01,7,10,0
C02803,T0054,CR,Security,2025-12-06,2025-12-11,5,5,1
C02804,T0054,CR,Punctuality,2024-08-15,2024-08-17,10,2,1
C02805,T0080,WR,Cleanliness,2024-01-01,2024-01-11,10,10,1
C02806,T0101,ER,Punctuality,2024-07-29,2024-08-08,5,10,0
C02807,T0016,ER,Water Availability,2025-09-25,2025-10-02,3,7,0
C02808,T0119,CR,Coach Maintenance,2024-07-18,2024-07-21,10,3,1
C02809,T0063,SCR,Staff Behavior,2024-11-29,2024-11-30,7,1,1
C02810,T0103,NER,Punctuality,2025-03-25,2025-04-03,7,9,0
C02811,T0080,WR,Punctuality,2024-03-18,2024-03-21,10,3,1
C02812,T0149,NER,Coach Maintenance,2025-10-15,2025-10-25,10,10,1
C02813,T0050,CR,Cleanliness,2025-12-09,2025-12-12,5,3,1
C02814,T0136,NR,Coach Maintenance,2025-12-31,2026-01-06,7,6,1
C02815,T0024,NR,Catering,2025-01-17,2025-01-26,10,9,1
C02816,T0005,SCR,Catering,2025-05-24,2025-05-25,10,1,1
C02817,T0075,SR,Cleanliness,2024-09-24,2024-09-27,3,3,1
C02818,T0101,ER,Punctuality,2024-10-08,2024-10-14,7,6,1
C02819,T0008,CR,Catering,2025-03-11,2025-03-17,10,6,1
C02820,T0073,SER,Coach Maintenance,2025-05-30,2025-06-12,10,13,0
C02821,T0063,SCR,Coach Maintenance,2024-06-25,2024-07-01,7,6,1
C02822,T0008,CR,Coach Maintenance,2024-12-11,2024-12-23,7,12,0
C02823,T0015,NER,Security,2024-02-03,2024-02-09,10,6,1
C02824,T0028,SER,Cleanliness,2025-04-17,2025-04-26,7,9,0
C02825,T0033,SR,Staff Behavior,2024-12-31,2025-01-03,10,3,1
C02826,T0148,ER,Water Availability,2025-06-12,2025-06-15,3,3,1
C02827,T0113,CR,Water Availability,2024-07-12,2024-07-17,5,5,1
C02828,T0140,WR,Catering,2024-01-06,2024-01-11,3,5,0
C02829,T0037,SR,Security,2024-08-06,2024-08-18,7,12,0
C02830,T0075,SR,Punctuality,2025-02-27,2025-03-02,10,3,1
C02831,T0056,ER,Punctuality,2025-04-03,2025-04-06,7,3,1
C02832,T0064,CR,Punctuality,2025-01-28,2025-02-03,7,6,1
C02833,T0020,NR,Catering,2024-03-04,2024-03-10,7,6,1
C02834,T0136,NR,Security,2025-12-29,2026-01-12,10,14,0
C02835,T0057,WR,Punctuality,2024-06-20,2024-06-25,3,5,0
C02836,T0030,NR,Cleanliness,2024-12-26,2024-12-29,10,3,1
C02837,T0110,SER,Cleanliness,2025-04-12,2025-04-19,7,7,1
C02838,T0099,SCR,Punctuality,2024-04-01,2024-04-07,10,6,1
C02839,T0139,WR,Coach Maintenance,2024-04-03,2024-04-14,7,11,0
C02840,T0145,SER,Coach Maintenance,2024-11-12,2024-11-17,3,5,0
C02841,T0032,NER,Water Availability,2025-11-04,2025-11-19,10,15,0
C02842,T0017,SCR,Catering,2024-03-09,2024-03-14,5,5,1
C02843,T0121,SCR,Catering,2025-08-26,2025-08-28,5,2,1
C02844,T0058,ER,Staff Behavior,2024-07-09,2024-07-22,10,13,0
C02845,T0027,SCR,Coach Maintenance,2024-03-23,2024-04-03,7,11,0
C02846,T0084,NER,Catering,2024-12-20,2024-12-21,5,1,1
C02847,T0129,SR,Water Availability,2025-08-06,2025-08-15,7,9,0
C02848,T0120,WR,Staff Behavior,2025-08-26,2025-08-31,7,5,1
C02849,T0099,SCR,Catering,2024-08-06,2024-08-21,10,15,0
C02850,T0144,CR,Water Availability,2025-12-15,2025-12-20,10,5,1
C02851,T0113,CR,Staff Behavior,2024-05-07,2024-05-12,3,5,0
C02852,T0098,CR,Punctuality,2024-03-29,2024-04-02,7,4,1
C02853,T0109,SER,Security,2024-03-28,2024-04-07,5,10,0
C02854,T0109,SER,Cleanliness,2025-03-19,2025-03-24,5,5,1
C02855,T0132,SCR,Coach Maintenance,2025-12-26,2025-12-31,7,5,1
C02856,T0034,NR,Coach Maintenance,2025-01-18,2025-01-20,5,2,1
C02857,T0060,SR,Catering,2025-11-27,2025-11-29,7,2,1
C02858,T0062,WR,Catering,2024-04-26,2024-04-30,3,4,0
C02859,T0059,SER,Security,2025-02-04,2025-02-10,7,6,1
C02860,T0024,NR,Staff Behavior,2024-02-20,2024-02-28,5,8,0
C02861,T0024,NR,Punctuality,2024-05-01,2024-05-06,7,5,1
C02862,T0084,NER,Cleanliness,2025-11-16,2025-11-25,10,9,1
C02863,T0019,SR,Staff Behavior,2025-12-24,2025-12-29,7,5,1
C02864,T0106,WR,Water Availability,2024-08-25,2024-09-03,5,9,0
C02865,T0073,SER,Coach Maintenance,2024-05-19,2024-05-24,3,5,0
C02866,T0008,CR,Punctuality,2024-04-03,2024-04-14,10,11,0
C02867,T0055,SR,Water Availability,2024-05-08,2024-05-09,3,1,1
C02868,T0003,WR,Staff Behavior,2024-08-08,2024-08-15,10,7,1
C02869,T0079,SCR,Staff Behavior,2024-03-19,2024-03-22,5,3,1
C02870,T0120,WR,Cleanliness,2024-03-03,2024-03-12,7,9,0
C02871,T0139,WR,Coach Maintenance,2024-05-02,2024-05-14,10,12,0
C02872,T0130,SR,Coach Maintenance,2025-11-22,2025-11-30,3,8,0
C02873,T0120,WR,Coach Maintenance,2025-11-07,2025-11-11,10,4,1
C02874,T0147,NER,Cleanliness,2025-05-27,2025-06-01,10,5,1
C02875,T0115,NR,Staff Behavior,2025-04-19,2025-04-29,7,10,0
C02876,T0073,SER,Water Availability,2025-11-02,2025-11-06,7,4,1
C02877,T0034,NR,Staff Behavior,2024-01-27,2024-01-30,5,3,1
C02878,T0102,SCR,Security,2025-11-03,2025-11-10,7,7,1
C02879,T0080,WR,Coach Maintenance,2024-01-23,2024-01-28,10,5,1
C02880,T0149,NER,Coach Maintenance,2024-01-03,2024-01-05,7,2,1
C02881,T0133,SER,Security,2024-12-29,2025-01-08,5,10,0
C02882,T0138,ER,Coach Maintenance,2024-11-18,2024-11-20,10,2,1
C02883,T0096,SR,Catering,2024-12-29,2025-01-06,7,8,0
C02884,T0119,CR,Staff Behavior,2024-09-21,2024-09-23,5,2,1
C02885,T0005,SCR,Security,2024-05-07,2024-05-15,5,8,0
C02886,T0132,SCR,Security,2025-09-01,2025-09-05,7,4,1
C02887,T0118,SCR,Coach Maintenance,2025-11-05,2025-11-06,5,1,1
C02888,T0063,SCR,Water Availability,2024-01-26,2024-01-27,3,1,1
C02889,T0060,SR,Catering,2024-10-14,2024-10-15,5,1,1
C02890,T0036,CR,Water Availability,2024-09-08,2024-09-13,10,5,1
C02891,T0112,ER,Catering,2025-02-08,2025-02-16,7,8,0
C02892,T0121,SCR,Catering,2025-10-12,2025-10-21,10,9,1
C02893,T0112,ER,Security,2025-09-18,2025-09-19,3,1,1
C02894,T0117,NR,Cleanliness,2024-05-29,2024-06-04,7,6,1
C02895,T0123,SR,Coach Maintenance,2024-11-24,2024-11-26,10,2,1
C02896,T0117,NR,Catering,2024-12-02,2024-12-04,10,2,1
C02897,T0064,CR,Security,2024-08-03,2024-08-11,5,8,0
C02898,T0034,NR,Security,2025-08-20,2025-08-27,7,7,1
C02899,T0117,NR,Punctuality,2024-06-26,2024-07-02,5,6,0
C02900,T0112,ER,Water Availability,2025-05-13,2025-05-26,10,13,0
C02901,T0013,SER,Punctuality,2024-08-31,2024-09-07,7,7,1
C02902,T0101,ER,Staff Behavior,2025-01-21,2025-01-26,3,5,0
C02903,T0011,SER,Staff Behavior,2024-05-12,2024-05-23,7,11,0
C02904,T0079,SCR,Catering,2025-01-10,2025-01-15,5,5,1
C02905,T0150,NER,Punctuality,2025-04-19,2025-04-21,7,2,1
C02906,T0088,ER,Water Availability,2025-11-24,2025-11-30,5,6,0
C02907,T0117,NR,Staff Behavior,2025-02-13,2025-02-25,7,12,0
C02908,T0129,SR,Catering,2025-07-24,2025-07-26,7,2,1
C02909,T0047,SR,Punctuality,2025-07-13,2025-07-16,5,3,1
C02910,T0109,SER,Water Availability,2025-12-04,2025-12-17,10,13,0
C02911,T0093,WR,Catering,2024-02-04,2024-02-11,10,7,1
C02912,T0025,WR,Security,2025-07-19,2025-07-26,7,7,1
C02913,T0117,NR,Water Availability,2024-04-25,2024-04-26,10,1,1
C02914,T0054,CR,Punctuality,2024-04-03,2024-04-09,7,6,1
C02915,T0054,CR,Security,2024-12-08,2024-12-10,5,2,1
C02916,T0111,WR,Catering,2024-09-20,2024-09-23,5,3,1
C02917,T0015,NER,Catering,2025-02-05,2025-02-09,3,4,0
C02918,T0012,WR,Water Availability,2024-12-10,2024-12-19,10,9,1
C02919,T0052,CR,Water Availability,2025-09-13,2025-09-20,10,7,1
C02920,T0127,ER,Security,2024-10-16,2024-10-26,10,10,1
C02921,T0049,SER,Catering,2025-01-17,2025-01-22,3,5,0
C02922,T0055,SR,Coach Maintenance,2025-12-21,2025-12-29,10,8,1
C02923,T0081,NER,Catering,2025-08-18,2025-08-19,7,1,1
C02924,T0037,SR,Water Availability,2024-11-03,2024-11-13,10,10,1
C02925,T0018,NR,Coach Maintenance,2024-05-09,2024-05-16,5,7,0
C02926,T0126,WR,Security,2025-03-02,2025-03-07,10,5,1
C02927,T0051,SR,Water Availability,2024-03-24,2024-03-28,3,4,0
C02928,T0068,SR,Security,2024-03-17,2024-03-18,5,1,1
C02929,T0089,SCR,Punctuality,2025-07-17,2025-07-25,7,8,0
C02930,T0005,SCR,Security,2025-01-19,2025-01-22,3,3,1
C02931,T0135,SR,Water Availability,2024-06-21,2024-06-24,7,3,1
C02932,T0120,WR,Staff Behavior,2025-05-19,2025-05-28,7,9,0
C02933,T0124,NR,Punctuality,2025-07-31,2025-08-09,7,9,0
C02934,T0146,WR,Punctuality,2025-10-01,2025-10-12,7,11,0
C02935,T0086,SCR,Security,2024-06-21,2024-06-22,3,1,1
C02936,T0049,SER,Punctuality,2025-12-23,2025-12-31,10,8,1
C02937,T0137,NER,Staff Behavior,2025-07-23,2025-07-31,7,8,0
C02938,T0043,SR,Punctuality,2025-02-22,2025-03-09,10,15,0
C02939,T0148,ER,Coach Maintenance,2025-09-10,2025-09-24,10,14,0
C02940,T0138,ER,Security,2025-09-04,2025-09-05,5,1,1
C02941,T0085,NR,Security,2024-02-11,2024-02-15,10,4,1
C02942,T0101,ER,Staff Behavior,2025-01-14,2025-01-18,10,4,1
C02943,T0091,CR,Water Availability,2025-09-14,2025-09-22,10,8,1
C02944,T0150,NER,Security,2024-03-07,2024-03-19,10,12,0
C02945,T0139,WR,Security,2025-11-08,2025-11-17,10,9,1
C02946,T0072,NER,Staff Behavior,2024-04-21,2024-04-23,10,2,1
C02947,T0055,SR,Water Availability,2024-12-08,2024-12-15,3,7,0
C02948,T0070,CR,Catering,2025-12-19,2025-12-26,5,7,0
C02949,T0092,NR,Security,2025-08-18,2025-08-28,5,10,0
C02950,T0010,CR,Cleanliness,2025-08-04,2025-08-12,10,8,1
C02951,T0063,SCR,Cleanliness,2024-01-15,2024-01-27,7,12,0
C02952,T0052,CR,Coach Maintenance,2024-07-23,2024-07-25,3,2,1
C02953,T0004,SCR,Security,2024-10-05,2024-10-08,3,3,1
C02954,T0069,CR,Security,2024-06-02,2024-06-09,7,7,1
C02955,T0112,ER,Water Availability,2024-08-19,2024-08-21,7,2,1
C02956,T0106,WR,Security,2025-10-12,2025-10-14,7,2,1
C02957,T0006,SR,Staff Behavior,2025-06-20,2025-06-30,10,10,1
C02958,T0023,SER,Water Availability,2024-08-13,2024-08-18,7,5,1
C02959,T0013,SER,Staff Behavior,2024-06-25,2024-07-03,3,8,0
C02960,T0085,NR,Coach Maintenance,2025-10-08,2025-10-15,10,7,1
C02961,T0093,WR,Punctuality,2025-12-17,2025-12-19,10,2,1
C02962,T0090,SCR,Cleanliness,2025-07-14,2025-07-17,10,3,1
C02963,T0146,WR,Staff Behavior,2024-06-12,2024-06-23,10,11,0
C02964,T0011,SER,Cleanliness,2024-04-16,2024-04-19,3,3,1
C02965,T0106,WR,Coach Maintenance,2024-11-20,2024-11-25,5,5,1
C02966,T0004,SCR,Water Availability,2025-12-04,2025-12-05,3,1,1
C02967,T0147,NER,Catering,2024-07-29,2024-08-08,7,10,0
C02968,T0093,WR,Coach Maintenance,2024-07-31,2024-08-06,5,6,0
C02969,T0142,ER,Staff Behavior,2024-07-11,2024-07-21,5,10,0
C02970,T0056,ER,Water Availability,2025-03-17,2025-03-25,3,8,0
C02971,T0047,SR,Cleanliness,2025-01-15,2025-01-20,3,5,0
C02972,T0047,SR,Water Availability,2024-06-08,2024-06-19,7,11,0
C02973,T0135,SR,Cleanliness,2025-04-23,2025-04-25,3,2,1
C02974,T0128,NER,Staff Behavior,2024-09-23,2024-10-04,7,11,0
C02975,T0059,SER,Cleanliness,2024-09-06,2024-09-14,3,8,0
C02976,T0083,ER,Coach Maintenance,2024-08-24,2024-08-30,3,6,0
C02977,T0126,WR,Punctuality,2024-06-12,2024-06-15,7,3,1
C02978,T0148,ER,Coach Maintenance,2025-09-12,2025-09-13,3,1,1
C02979,T0126,WR,Catering,2025-12-21,2025-12-28,10,7,1
C02980,T0073,SER,Cleanliness,2025-01-18,2025-01-24,10,6,1
C02981,T0137,NER,Coach Maintenance,2024-03-18,2024-03-25,5,7,0
C02982,T0084,NER,Catering,2024-08-18,2024-08-21,5,3,1
C02983,T0092,NR,Security,2024-04-05,2024-04-13,7,8,0
C02984,T0105,SER,Coach Maintenance,2025-12-21,2025-12-25,5,4,1
C02985,T0083,ER,Punctuality,2024-01-23,2024-01-26,7,3,1
C02986,T0053,SCR,Security,2024-10-29,2024-11-01,5,3,1
C02987,T0137,NER,Staff Behavior,2024-11-22,2024-12-02,7,10,0
C02988,T0126,WR,Punctuality,2024-10-21,2024-10-27,7,6,1
